id,ts,amount,currency,channel,upi_id_masked,description,user_id
TXN00004212,2024-01-23T20:37:59,91.21,INR,PhonePe,915344369@gpay,Money sent to 915344369@gpay. Rs 91.21. Ref 286682103005.,user_0068
TXN00002008,2025-10-01T13:09:54,49.15,INR,Paytm,608049@okhdfcbank,"UPI Dr to 608049@okhdfcbank, Rs 49.15. Ref 290838852748.",user_0433
TXN00001809,2024-10-12T16:41:38,41.13,INR,PhonePe,310545@okaxis,"UPI Dr to 310545@okaxis, Rs 41.13. Ref 429562684972.",user_0320
TXN00002296,2025-06-09T19:08:24,96.17,INR,PhonePe,379290@okaxis,"UPI Dr to 379290@okaxis, Rs 96.17. Ref 794274728441.",user_0059
TXN00001791,2024-04-01T09:44:11,447.23,INR,GPay,993398@gpay,Paid Rs 447.23 to 993398@gpay. UTR 973750737934.,user_0331
TXN00003441,2025-08-24T22:15:21,16.15,INR,GPay,950330489@okaxis,Money sent to 950330489@okaxis. Rs 16.15. Ref 647909268580.,user_0418
TXN00000586,2025-04-24T19:30:12,18.46,INR,UPI,803409@paytm,Payment Rs 18.46 to 803409@paytm. TXN 218509076833,user_0384
TXN00002914,2024-07-28T22:47:31,165.34,INR,PhonePe,211378@paytm,"UPI Dr to 211378@paytm, Rs 165.34. Ref 655542436537.",user_0460
TXN00001138,2025-08-08T21:13:18,84.53,INR,UPI,807457@axl,Txn to 807457@axl of Rs 84.53. Ref 344167208495.,user_0164
TXN00003415,2025-06-15T19:43:17,84.56,INR,UPI,929687647@phonepe,Paid Rs 84.56 to 929687647@phonepe. UTR 240008047689.,user_0296
TXN00002596,2024-08-31T12:05:43,112.17,INR,PhonePe,185019@paytm,Money sent to 185019@paytm. Rs 112.17. Ref 925088958532.,user_0087
TXN00003999,2024-10-12T07:26:24,248.2,INR,UPI,938450437@okicici,Money sent to 938450437@okicici. Rs 248.20. Ref 642703361595.,user_0133
TXN00000877,2025-01-23T07:01:06,139.11,INR,Paytm,840484@okhdfcbank,Money sent to 840484@okhdfcbank. Rs 139.11. Ref 428887690209.,user_0202
TXN00004411,2025-11-04T13:10:47,87.41,INR,GPay,911934317@okaxis,Money sent to 911934317@okaxis. Rs 87.41. Ref 471223077746.,user_0228
TXN00004653,2024-06-03T22:30:54,354.81,INR,UPI,954125994@paytm,Money sent to 954125994@paytm. Rs 354.81. Ref 242764180508.,user_0187
TXN00003618,2025-08-27T14:08:10,87.75,INR,GPay,909998037@okhdfcbank,Debited Rs 87.75 to 909998037@okhdfcbank. Ref:530610514830,user_0108
TXN00000321,2024-04-18T13:43:49,949.57,INR,UPI,762176@okicici,Payment Rs 949.57 to 762176@okicici. TXN 916212176249,user_0250
TXN00004261,2025-08-15T11:12:19,101.26,INR,GPay,901468284@gpay,Txn to 901468284@gpay of Rs 101.26. Ref 235181402109.,user_0122
TXN00001299,2024-02-19T21:07:39,277.81,INR,PhonePe,855772@phonepe,Txn to 855772@phonepe of Rs 277.81. Ref 990684504452.,user_0086
TXN00002139,2024-11-05T16:24:48,126.41,INR,PhonePe,973627@ybl,Payment Rs 126.41 to 973627@ybl. TXN 335496797290,user_0018
TXN00003436,2025-12-23T09:13:11,131.07,INR,GPay,959744503@gpay,"UPI Dr to 959744503@gpay, Rs 131.07. Ref 455083977815.",user_0174
TXN00001277,2025-09-04T10:09:52,633.78,INR,PhonePe,855772@phonepe,"UPI Dr to 855772@phonepe, Rs 633.78. Ref 940686644984.",user_0449
TXN00001455,2025-11-04T08:01:30,141.11,INR,PhonePe,494990@paytm,Debited Rs 141.11 to 494990@paytm. Ref:142776389224,user_0277
TXN00001944,2025-12-05T13:42:56,232.24,INR,Paytm,808231@ibl,Debited Rs 232.24 to 808231@ibl. Ref:760006147023,user_0098
TXN00002893,2025-11-29T06:06:55,154.64,INR,GPay,371961@phonepe,Money sent to 371961@phonepe. Rs 154.64. Ref 365431463474.,user_0018
TXN00001580,2024-01-28T20:08:25,253.95,INR,PhonePe,433717@okaxis,Debited Rs 253.95 to 433717@okaxis. Ref:448181582899,user_0421
TXN00003170,2025-01-08T19:32:50,493.21,INR,PhonePe,206986@phonepe,Payment Rs 493.21 to 206986@phonepe. TXN 741177412436,user_0400
TXN00001546,2024-11-28T23:16:49,549.43,INR,Paytm,433717@okaxis,Debited Rs 549.43 to 433717@okaxis. Ref:609107150498,user_0086
TXN00001611,2025-11-23T22:38:51,203.73,INR,PhonePe,433717@okaxis,Txn to 433717@okaxis of Rs 203.73. Ref 295207800142.,user_0008
TXN00002295,2025-07-03T21:09:35,46.59,INR,Paytm,379290@okaxis,Paid Rs 46.59 to 379290@okaxis. UTR 343983201393.,user_0306
TXN00000987,2025-05-18T19:53:05,179.43,INR,Paytm,184759@jio,Payment Rs 179.43 to 184759@jio. TXN 298616587055,user_0306
TXN00000481,2024-10-11T10:02:48,247.04,INR,Paytm,177350@airtelpaymentsbank,Debited Rs 247.04 to 177350@airtelpaymentsbank. Ref:274600040043,user_0266
TXN00003113,2025-08-30T11:15:52,266.07,INR,Paytm,469197@okicici,Txn to 469197@okicici of Rs 266.07. Ref 170051378824.,user_0468
TXN00004660,2024-08-17T09:40:58,1936.4,INR,PhonePe,994785117@okaxis,Debited Rs 1936.40 to 994785117@okaxis. Ref:656256958412,user_0117
TXN00001240,2024-12-21T21:44:24,150.8,INR,GPay,855772@phonepe,Txn to 855772@phonepe of Rs 150.80. Ref 733829543496.,user_0043
TXN00001340,2025-10-30T08:40:28,59.46,INR,GPay,855772@phonepe,"UPI Dr to 855772@phonepe, Rs 59.46. Ref 256833925943.",user_0004
TXN00001933,2025-06-05T10:26:05,36.72,INR,GPay,808231@ibl,Debited Rs 36.72 to 808231@ibl. Ref:209811666910,user_0056
TXN00002724,2024-06-03T15:31:46,325.08,INR,PhonePe,197718@ybl,Money sent to 197718@ybl. Rs 325.08. Ref 816659086892.,user_0185
TXN00001743,2024-02-05T10:35:40,573.86,INR,Paytm,448730@ybl,Money sent to 448730@ybl. Rs 573.86. Ref 745969486186.,user_0442
TXN00001801,2024-06-01T17:48:30,452.39,INR,UPI,993398@gpay,"UPI Dr to 993398@gpay, Rs 452.39. Ref 706714695838.",user_0283
TXN00004260,2024-11-03T09:31:39,43.77,INR,GPay,901468284@gpay,Payment Rs 43.77 to 901468284@gpay. TXN 120095295957,user_0077
TXN00002096,2025-03-01T13:52:12,39.87,INR,Paytm,671245@oksbi,Txn to 671245@oksbi of Rs 39.87. Ref 450553057029.,user_0208
TXN00000562,2024-10-21T16:08:20,268.07,INR,UPI,803409@paytm,Payment Rs 268.07 to 803409@paytm. TXN 421958507873,user_0072
TXN00000214,2024-11-14T17:45:55,2406.23,INR,GPay,762176@okicici,Money sent to 762176@okicici. Rs 2406.23. Ref 950324654748.,user_0030
TXN00003670,2024-07-12T14:55:58,343.35,INR,GPay,907205914@paytm,Paid Rs 343.35 to 907205914@paytm. UTR 550792629434.,user_0344
TXN00000319,2024-02-28T08:39:19,1088.34,INR,Paytm,762176@okicici,Debited Rs 1088.34 to 762176@okicici. Ref:993022486580,user_0410
TXN00001325,2025-10-17T18:26:08,329.56,INR,UPI,855772@phonepe,"UPI Dr to 855772@phonepe, Rs 329.56. Ref 370915041661.",user_0167
TXN00000002,2024-12-08T19:08:21,55.63,INR,UPI,180325@ybl,Txn to 180325@ybl of Rs 55.63. Ref 290932666770.,user_0167
TXN00003583,2024-06-24T18:38:11,8294.07,INR,GPay,980148180@ibl,"UPI Dr to 980148180@ibl, Rs 8294.07. Ref 730881002921.",user_0382
TXN00001948,2025-01-05T12:04:21,384.92,INR,Paytm,524409@ibl,Payment Rs 384.92 to 524409@ibl. TXN 114463261084,user_0291
TXN00000676,2024-12-16T07:14:46,422.35,INR,GPay,803409@paytm,Paid Rs 422.35 to 803409@paytm. UTR 614712094269.,user_0264
TXN00000588,2025-08-10T11:43:50,120.98,INR,UPI,803409@paytm,"UPI Dr to 803409@paytm, Rs 120.98. Ref 863753946660.",user_0360
TXN00000601,2024-04-24T13:46:15,156.27,INR,PhonePe,803409@paytm,"UPI Dr to 803409@paytm, Rs 156.27. Ref 203007427452.",user_0399
TXN00002519,2025-08-01T12:20:40,1842.35,INR,GPay,870102@okhdfcbank,"UPI Dr to 870102@okhdfcbank, Rs 1842.35. Ref 314284286858.",user_0392
TXN00003291,2025-10-10T18:38:51,1205.94,INR,PhonePe,969607@ybl,Debited Rs 1205.94 to 969607@ybl. Ref:205890024456,user_0480
TXN00004215,2024-12-15T08:14:54,89.85,INR,PhonePe,994914268@ybl,Debited Rs 89.85 to 994914268@ybl. Ref:732136993703,user_0415
TXN00000375,2025-12-29T15:17:41,49.83,INR,GPay,177350@airtelpaymentsbank,"UPI Dr to 177350@airtelpaymentsbank, Rs 49.83. Ref 742474616556.",user_0103
TXN00003872,2025-07-21T12:00:06,14.43,INR,UPI,965702657@paytm,"UPI Dr to 965702657@paytm, Rs 14.43. Ref 722902193145.",user_0052
TXN00000950,2024-03-03T21:48:03,242.68,INR,PhonePe,184759@jio,Paid Rs 242.68 to 184759@jio. UTR 945891838767.,user_0455
TXN00003209,2025-12-27T19:15:50,127.27,INR,GPay,944245@axl,Paid Rs 127.27 to 944245@axl. UTR 967336038417.,user_0268
TXN00000011,2024-04-10T19:04:15,65.91,INR,GPay,180325@ybl,Txn to 180325@ybl of Rs 65.91. Ref 366429576618.,user_0115
TXN00000689,2024-01-30T20:04:54,40.73,INR,Paytm,803409@paytm,"UPI Dr to 803409@paytm, Rs 40.73. Ref 347647194711.",user_0008
TXN00000858,2025-10-04T15:47:12,102.44,INR,UPI,840484@okhdfcbank,Debited Rs 102.44 to 840484@okhdfcbank. Ref:891763392390,user_0009
TXN00004060,2024-11-26T16:26:14,679.31,INR,Paytm,977947753@oksbi,Txn to 977947753@oksbi of Rs 679.31. Ref 600710183977.,user_0223
TXN00003725,2024-09-25T08:32:48,45.22,INR,GPay,998913299@paytm,Debited Rs 45.22 to 998913299@paytm. Ref:464311040573,user_0335
TXN00002739,2025-08-02T07:35:25,94.28,INR,UPI,196966@phonepe,"UPI Dr to 196966@phonepe, Rs 94.28. Ref 885509332151.",user_0410
TXN00002523,2025-11-27T09:26:30,2737.13,INR,GPay,335025@oksbi,Debited Rs 2737.13 to 335025@oksbi. Ref:496942032641,user_0203
TXN00003569,2025-10-23T11:01:10,58.26,INR,PhonePe,977676793@okaxis,Money sent to 977676793@okaxis. Rs 58.26. Ref 171937535304.,user_0437
TXN00003020,2025-08-31T22:06:58,46.94,INR,GPay,773942@axl,Payment Rs 46.94 to 773942@axl. TXN 277542900655,user_0201
TXN00003307,2025-05-15T19:09:29,49.7,INR,UPI,365277@okhdfcbank,Debited Rs 49.70 to 365277@okhdfcbank. Ref:954817274085,user_0491
TXN00001136,2024-02-25T22:59:52,34.82,INR,GPay,807457@axl,Paid Rs 34.82 to 807457@axl. UTR 193681674963.,user_0256
TXN00002478,2024-08-01T13:15:12,51000.02,INR,GPay,505413@ybl,Paid Rs 51000.02 to 505413@ybl. UTR 148090819438.,user_0381
TXN00002426,2024-03-05T08:15:59,129.11,INR,GPay,427310@phonepe,Debited Rs 129.11 to 427310@phonepe. Ref:981772263964,user_0146
TXN00004345,2025-11-18T07:45:58,243.12,INR,Paytm,970303345@ybl,Txn to 970303345@ybl of Rs 243.12. Ref 814109711279.,user_0334
TXN00003163,2025-05-04T08:29:43,93.86,INR,GPay,495019@gpay,Txn to 495019@gpay of Rs 93.86. Ref 397280425233.,user_0209
TXN00002358,2024-02-01T12:59:31,179.74,INR,UPI,275174@okhdfcbank,Payment Rs 179.74 to 275174@okhdfcbank. TXN 862357842045,user_0316
TXN00003943,2024-03-04T15:19:41,57.83,INR,GPay,963454025@okhdfcbank,"UPI Dr to 963454025@okhdfcbank, Rs 57.83. Ref 699638567207.",user_0479
TXN00001569,2025-05-06T23:56:53,158.44,INR,GPay,433717@okaxis,"UPI Dr to 433717@okaxis, Rs 158.44. Ref 567392744666.",user_0362
TXN00003138,2025-11-13T13:38:28,138.37,INR,GPay,972257@paytm,"UPI Dr to 972257@paytm, Rs 138.37. Ref 307457283681.",user_0368
TXN00002642,2025-12-15T13:16:01,113.03,INR,PhonePe,670870@okicici,Txn to 670870@okicici of Rs 113.03. Ref 242541692453.,user_0121
TXN00002406,2025-01-01T15:16:14,84.86,INR,Paytm,832617@ibl,Txn to 832617@ibl of Rs 84.86. Ref 479561680904.,user_0292
TXN00002140,2025-04-07T16:48:35,22.63,INR,Paytm,973627@ybl,"UPI Dr to 973627@ybl, Rs 22.63. Ref 792979641143.",user_0298
TXN00003265,2025-11-12T14:36:25,602.42,INR,Paytm,772064@oksbi,Paid Rs 602.42 to 772064@oksbi. UTR 386124487879.,user_0276
TXN00000519,2024-06-25T16:40:54,361.02,INR,UPI,177350@airtelpaymentsbank,Txn to 177350@airtelpaymentsbank of Rs 361.02. Ref 160573663602.,user_0404
TXN00000420,2025-10-03T12:15:08,482.42,INR,PhonePe,177350@airtelpaymentsbank,Debited Rs 482.42 to 177350@airtelpaymentsbank. Ref:814219974451,user_0250
TXN00004347,2025-03-18T19:21:23,522.05,INR,UPI,976143255@ybl,Paid Rs 522.05 to 976143255@ybl. UTR 138738208532.,user_0108
TXN00001077,2024-01-02T21:52:58,255.72,INR,Paytm,807457@axl,Paid Rs 255.72 to 807457@axl. UTR 542692067185.,user_0339
TXN00000731,2025-07-17T11:28:03,125.76,INR,GPay,840484@okhdfcbank,Txn to 840484@okhdfcbank of Rs 125.76. Ref 997227614987.,user_0192
TXN00001147,2024-04-30T22:36:46,23451.21,INR,Paytm,807457@axl,"UPI Dr to 807457@axl, Rs 23451.21. Ref 201386468947.",user_0409
TXN00000887,2024-03-19T10:13:12,615.15,INR,Paytm,184759@jio,Paid Rs 615.15 to 184759@jio. UTR 710781041976.,user_0109
TXN00002993,2025-07-24T11:25:49,493.14,INR,Paytm,846809@paytm,Debited Rs 493.14 to 846809@paytm. Ref:435710690097,user_0031
TXN00004659,2025-05-14T10:38:10,136.07,INR,UPI,997340583@ybl,"UPI Dr to 997340583@ybl, Rs 136.07. Ref 327346757631.",user_0499
TXN00000625,2024-02-14T06:23:39,54.4,INR,Paytm,803409@paytm,Money sent to 803409@paytm. Rs 54.40. Ref 665407906998.,user_0439
TXN00002428,2025-04-26T09:51:35,119.92,INR,GPay,427310@phonepe,"UPI Dr to 427310@phonepe, Rs 119.92. Ref 159688332616.",user_0299
TXN00004208,2024-03-22T20:38:41,316.75,INR,PhonePe,940078395@gpay,Payment Rs 316.75 to 940078395@gpay. TXN 417835971435,user_0026
TXN00000830,2025-06-22T13:22:40,355.52,INR,UPI,840484@okhdfcbank,"UPI Dr to 840484@okhdfcbank, Rs 355.52. Ref 724878039965.",user_0312
TXN00004176,2024-04-15T17:32:10,60.26,INR,Paytm,959196323@axl,Money sent to 959196323@axl. Rs 60.26. Ref 171780429004.,user_0232
TXN00002628,2024-05-01T15:39:47,22.02,INR,Paytm,195307@okaxis,Money sent to 195307@okaxis. Rs 22.02. Ref 888293291968.,user_0366
TXN00004727,2024-11-26T11:26:52,395.42,INR,PhonePe,933885563@gpay,Money sent to 933885563@gpay. Rs 395.42. Ref 412566248044.,user_0319
TXN00002299,2024-08-11T21:50:00,299.91,INR,GPay,379290@okaxis,Payment Rs 299.91 to 379290@okaxis. TXN 219119591865,user_0416
TXN00001044,2024-08-25T13:46:23,273.66,INR,PhonePe,184759@jio,"UPI Dr to 184759@jio, Rs 273.66. Ref 178178696675.",user_0373
TXN00003827,2025-11-24T09:57:16,196.9,INR,UPI,982147006@paytm,Txn to 982147006@paytm of Rs 196.90. Ref 906570860609.,user_0465
TXN00004063,2025-01-12T15:18:13,75.99,INR,PhonePe,964248326@gpay,Paid Rs 75.99 to 964248326@gpay. UTR 379067389936.,user_0432
TXN00003142,2025-06-05T18:57:47,284.26,INR,UPI,733628@okaxis,Paid Rs 284.26 to 733628@okaxis. UTR 426223212307.,user_0057
TXN00004122,2025-03-29T20:11:31,30.16,INR,GPay,993612745@oksbi,Money sent to 993612745@oksbi. Rs 30.16. Ref 836297253980.,user_0448
TXN00001505,2024-05-27T20:03:04,157.27,INR,PhonePe,494990@paytm,Money sent to 494990@paytm. Rs 157.27. Ref 462394705247.,user_0312
TXN00001253,2025-09-11T19:28:22,2570.65,INR,GPay,855772@phonepe,Txn to 855772@phonepe of Rs 2570.65. Ref 625614019458.,user_0383
TXN00002988,2024-07-06T13:05:39,71.76,INR,Paytm,588019@axl,Money sent to 588019@axl. Rs 71.76. Ref 512861670899.,user_0220
TXN00004233,2024-12-07T11:38:11,13240.51,INR,UPI,965243304@phonepe,Paid Rs 13240.51 to 965243304@phonepe. UTR 472219154401.,user_0288
TXN00001746,2025-09-05T16:19:43,4853.19,INR,PhonePe,448730@ybl,Money sent to 448730@ybl. Rs 4853.19. Ref 562869302178.,user_0193
TXN00004587,2024-07-28T22:47:10,296.73,INR,GPay,972968570@paytm,Money sent to 972968570@paytm. Rs 296.73. Ref 414677245985.,user_0078
TXN00003734,2025-07-12T12:05:07,75.47,INR,PhonePe,944824560@paytm,Paid Rs 75.47 to 944824560@paytm. UTR 194779420718.,user_0388
TXN00003362,2024-06-07T10:34:37,3674.29,INR,GPay,973601333@okhdfcbank,Debited Rs 3674.29 to 973601333@okhdfcbank. Ref:103339214816,user_0449
TXN00001165,2024-04-25T08:35:18,799.42,INR,Paytm,807457@axl,Money sent to 807457@axl. Rs 799.42. Ref 659541412966.,user_0351
TXN00001125,2024-08-28T08:41:42,462.24,INR,GPay,807457@axl,Debited Rs 462.24 to 807457@axl. Ref:485150621187,user_0417
TXN00000790,2024-06-04T22:22:43,27.21,INR,Paytm,840484@okhdfcbank,Txn to 840484@okhdfcbank of Rs 27.21. Ref 975994051647.,user_0066
TXN00003938,2025-09-16T16:00:39,2282.3,INR,GPay,949580152@oksbi,Money sent to 949580152@oksbi. Rs 2282.30. Ref 831292034983.,user_0312
TXN00000058,2025-10-04T09:52:59,205.24,INR,UPI,180325@ybl,Txn to 180325@ybl of Rs 205.24. Ref 546931430961.,user_0003
TXN00004333,2025-06-26T06:43:58,193.8,INR,Paytm,902482313@okhdfcbank,Payment Rs 193.80 to 902482313@okhdfcbank. TXN 237067780793,user_0196
TXN00001413,2025-09-11T08:58:14,925.85,INR,UPI,494990@paytm,Debited Rs 925.85 to 494990@paytm. Ref:121001130292,user_0309
TXN00000926,2025-04-09T07:04:09,323.64,INR,PhonePe,184759@jio,Txn to 184759@jio of Rs 323.64. Ref 939683583907.,user_0059
TXN00003619,2024-01-21T18:31:10,299.64,INR,Paytm,952255312@ibl,Debited Rs 299.64 to 952255312@ibl. Ref:564100355187,user_0159
TXN00002291,2024-01-23T09:52:16,39.04,INR,UPI,379290@okaxis,Money sent to 379290@okaxis. Rs 39.04. Ref 479517179149.,user_0357
TXN00002607,2025-09-28T06:04:08,192.08,INR,GPay,639443@oksbi,"UPI Dr to 639443@oksbi, Rs 192.08. Ref 803064131629.",user_0088
TXN00001436,2025-04-02T08:40:02,137.59,INR,Paytm,494990@paytm,Money sent to 494990@paytm. Rs 137.59. Ref 959387254231.,user_0119
TXN00000274,2024-04-09T22:28:19,605.39,INR,PhonePe,762176@okicici,Money sent to 762176@okicici. Rs 605.39. Ref 142627395969.,user_0392
TXN00004785,2024-11-06T19:20:22,27.12,INR,UPI,974231794@axl,Paid Rs 27.12 to 974231794@axl. UTR 397020490202.,user_0377
TXN00002435,2024-03-28T13:31:37,51.23,INR,Paytm,427310@phonepe,"UPI Dr to 427310@phonepe, Rs 51.23. Ref 354427536199.",user_0343
TXN00001920,2024-02-01T13:51:00,24360.49,INR,Paytm,381129@oksbi,Payment Rs 24360.49 to 381129@oksbi. TXN 807414659756,user_0263
TXN00002560,2024-08-25T20:19:59,101.15,INR,UPI,520396@okhdfcbank,Money sent to 520396@okhdfcbank. Rs 101.15. Ref 917629037676.,user_0117
TXN00000251,2024-10-11T22:07:27,1215.48,INR,UPI,762176@okicici,Debited Rs 1215.48 to 762176@okicici. Ref:957883397056,user_0111
TXN00000388,2025-11-18T19:57:32,297.9,INR,Paytm,177350@airtelpaymentsbank,Paid Rs 297.90 to 177350@airtelpaymentsbank. UTR 559594568565.,user_0341
TXN00001356,2025-10-20T22:17:06,495.88,INR,Paytm,855772@phonepe,Paid Rs 495.88 to 855772@phonepe. UTR 808699795064.,user_0145
TXN00004161,2024-04-26T11:36:12,215.83,INR,GPay,924082805@okicici,"UPI Dr to 924082805@okicici, Rs 215.83. Ref 609792213651.",user_0139
TXN00002203,2024-11-05T12:16:20,648.02,INR,GPay,468267@paytm,Debited Rs 648.02 to 468267@paytm. Ref:119093149741,user_0409
TXN00000385,2025-08-24T18:08:34,142.02,INR,Paytm,177350@airtelpaymentsbank,Paid Rs 142.02 to 177350@airtelpaymentsbank. UTR 567037391717.,user_0376
TXN00002843,2025-09-23T18:17:31,630.84,INR,GPay,226201@ybl,Payment Rs 630.84 to 226201@ybl. TXN 174815064432,user_0222
TXN00004114,2024-12-07T11:36:50,255.76,INR,UPI,908770901@oksbi,Debited Rs 255.76 to 908770901@oksbi. Ref:488114137782,user_0414
TXN00000769,2025-09-05T14:45:10,51.31,INR,GPay,840484@okhdfcbank,Paid Rs 51.31 to 840484@okhdfcbank. UTR 275758731525.,user_0458
TXN00002874,2024-01-10T19:30:51,86.5,INR,PhonePe,590503@okicici,Paid Rs 86.50 to 590503@okicici. UTR 670377926919.,user_0255
TXN00001278,2024-07-16T14:55:43,401.55,INR,GPay,855772@phonepe,Debited Rs 401.55 to 855772@phonepe. Ref:655953241969,user_0082
TXN00004036,2025-02-10T10:08:01,295.37,INR,GPay,947542100@okhdfcbank,Paid Rs 295.37 to 947542100@okhdfcbank. UTR 846764540329.,user_0017
TXN00000275,2024-08-22T07:06:56,321.47,INR,GPay,762176@okicici,Paid Rs 321.47 to 762176@okicici. UTR 654975038255.,user_0072
TXN00001928,2025-05-05T17:02:36,650.41,INR,UPI,808231@ibl,Money sent to 808231@ibl. Rs 650.41. Ref 623743422322.,user_0041
TXN00000616,2025-09-22T15:52:39,115.21,INR,PhonePe,803409@paytm,Debited Rs 115.21 to 803409@paytm. Ref:721298135219,user_0156
TXN00000735,2025-02-07T06:26:22,87.8,INR,GPay,840484@okhdfcbank,Debited Rs 87.80 to 840484@okhdfcbank. Ref:847792795509,user_0489
TXN00001706,2024-11-01T11:37:35,116.74,INR,GPay,872461@okicici,Txn to 872461@okicici of Rs 116.74. Ref 861335543666.,user_0398
TXN00001302,2024-04-15T10:18:55,5505.06,INR,UPI,855772@phonepe,Payment Rs 5505.06 to 855772@phonepe. TXN 152833057480,user_0115
TXN00000041,2025-07-03T08:57:07,144.47,INR,GPay,180325@ybl,Paid Rs 144.47 to 180325@ybl. UTR 257811860308.,user_0467
TXN00001941,2024-04-05T13:26:17,182.53,INR,Paytm,808231@ibl,Paid Rs 182.53 to 808231@ibl. UTR 355103198097.,user_0351
TXN00003398,2024-08-29T16:12:55,98.83,INR,Paytm,951422286@paytm,Paid Rs 98.83 to 951422286@paytm. UTR 747841340628.,user_0442
TXN00002929,2024-07-28T09:08:57,117.79,INR,GPay,122373@phonepe,Debited Rs 117.79 to 122373@phonepe. Ref:953671166511,user_0133
TXN00002148,2024-03-01T16:52:15,99.69,INR,Paytm,973627@ybl,Money sent to 973627@ybl. Rs 99.69. Ref 866110220306.,user_0247
TXN00000673,2024-02-15T19:13:36,101.72,INR,Paytm,803409@paytm,Money sent to 803409@paytm. Rs 101.72. Ref 304967382557.,user_0229
TXN00000555,2025-09-20T16:39:58,235.27,INR,PhonePe,803409@paytm,Debited Rs 235.27 to 803409@paytm. Ref:663492080627,user_0424
TXN00003801,2025-02-21T10:33:09,64.61,INR,Paytm,963376976@axl,Money sent to 963376976@axl. Rs 64.61. Ref 129736777830.,user_0180
TXN00003492,2025-06-04T22:48:49,115.62,INR,PhonePe,965786327@phonepe,Payment Rs 115.62 to 965786327@phonepe. TXN 628516788727,user_0198
TXN00002950,2024-11-10T09:10:59,194.54,INR,GPay,917721@ibl,"UPI Dr to 917721@ibl, Rs 194.54. Ref 130749105127.",user_0375
TXN00003059,2025-09-02T10:25:51,239.15,INR,PhonePe,178884@okicici,Paid Rs 239.15 to 178884@okicici. UTR 175022230304.,user_0083
TXN00004579,2025-11-08T11:38:32,53.66,INR,UPI,977432140@okicici,Payment Rs 53.66 to 977432140@okicici. TXN 181779127933,user_0293
TXN00001353,2025-07-01T15:36:51,373.44,INR,UPI,855772@phonepe,Paid Rs 373.44 to 855772@phonepe. UTR 335499697662.,user_0058
TXN00003835,2025-08-28T13:44:04,241.45,INR,Paytm,950817964@ybl,Money sent to 950817964@ybl. Rs 241.45. Ref 344600024599.,user_0137
TXN00000863,2025-02-03T22:51:24,280.21,INR,UPI,840484@okhdfcbank,Txn to 840484@okhdfcbank of Rs 280.21. Ref 463168128072.,user_0033
TXN00001896,2025-01-01T16:12:00,7049.87,INR,Paytm,666787@phonepe,Payment Rs 7049.87 to 666787@phonepe. TXN 824596195600,user_0036
TXN00001934,2024-09-05T12:28:34,275.27,INR,GPay,808231@ibl,Debited Rs 275.27 to 808231@ibl. Ref:409110492871,user_0465
TXN00001030,2025-12-23T15:28:41,214.72,INR,GPay,184759@jio,Debited Rs 214.72 to 184759@jio. Ref:257042747821,user_0109
TXN00002477,2025-06-01T16:48:23,13559.3,INR,UPI,505413@ybl,Txn to 505413@ybl of Rs 13559.30. Ref 591225663478.,user_0406
TXN00002128,2025-09-01T11:47:47,27.72,INR,GPay,213652@ybl,Paid Rs 27.72 to 213652@ybl. UTR 934989903634.,user_0380
TXN00001521,2024-06-04T19:37:14,28.24,INR,PhonePe,433717@okaxis,Txn to 433717@okaxis of Rs 28.24. Ref 514575402797.,user_0127
